id,Danceability
17170,4
17171,5
17172,5
17173,5
17174,5
17175,6
17176,4
17177,2
17178,3
17179,5
17180,5
17181,6
17182,6
17183,5
17184,4
17185,5
17186,5
17187,2
17188,4
17189,6
17190,6
17191,4
17192,6
17193,7
17194,4
17195,7
17196,6
17197,6
17198,7
17199,4
17200,3
17201,5
17202,3
17203,2
17204,4
17205,3
17206,5
17207,2
17208,4
17209,4
17210,5
17211,5
17212,2
17213,6
17214,6
17215,5
17216,6
17217,5
17218,4
17219,7
17220,5
17221,4
17222,5
17223,4
17224,3
17225,3
17226,4
17227,4
17228,3
17229,3
17230,3
17231,4
17232,5
17233,3
17234,3
17235,4
17236,4
17237,2
17238,2
17239,2
17240,2
17241,2
17242,1
17243,4
17244,3
17245,4
17246,4
17247,6
17248,3
17249,5
17250,3
17251,3
17252,4
17253,4
17254,4
17255,5
17256,4
17257,5
17258,3
17259,4
17260,5
17261,4
17262,5
17263,6
17264,5
17265,5
17266,3
17267,4
17268,7
17269,4
17270,6
17271,7
17272,4
17273,6
17274,6
17275,5
17276,5
17277,2
17278,5
17279,4
17280,2
17281,5
17282,2
17283,6
17284,6
17285,5
17286,4
17287,4
17288,6
17289,5
17290,6
17291,4
17292,5
17293,5
17294,6
17295,5
17296,4
17297,3
17298,4
17299,6
17300,6
17301,5
17302,6
17303,3
17304,5
17305,4
17306,4
17307,5
17308,3
17309,7
17310,6
17311,5
17312,3
17313,4
17314,4
17315,5
17316,5
17317,5
17318,4
17319,4
17320,6
17321,6
17322,3
17323,4
17324,4
17325,4
17326,5
17327,4
17328,3
17329,5
17330,3
17331,5
17332,4
17333,1
17334,3
17335,4
17336,7
17337,5
17338,7
17339,4
17340,6
17341,6
17342,3
17343,1
17344,3
17345,4
17346,5
17347,4
17348,3
17349,4
17350,4
17351,4
17352,5
17353,5
17354,4
17355,5
17356,4
17357,5
17358,4
17359,7
17360,6
17361,5
17362,6
17363,6
17364,7
17365,6
17366,5
17367,6
17368,6
17369,6
17370,7
17371,5
17372,4
17373,4
17374,6
17375,4
17376,3
17377,1
17378,4
17379,7
17380,5
17381,6
17382,5
17383,5
17384,6
17385,4
17386,5
17387,5
17388,6
17389,6
17390,5
17391,5
17392,6
17393,6
17394,4
17395,3
17396,7
17397,5
17398,5
17399,4
17400,5
17401,3
17402,5
17403,3
17404,4
17405,5
17406,3
17407,3
17408,4
17409,4
17410,4
17411,5
17412,3
17413,6
17414,5
17415,5
17416,4
17417,6
17418,5
17419,6
17420,3
17421,6
17422,4
17423,2
17424,6
17425,5
17426,4
17427,4
17428,2
17429,4
17430,5
17431,5
17432,4
17433,2
17434,6
17435,4
17436,3
17437,3
17438,6
17439,4
17440,3
17441,3
17442,3
17443,3
17444,5
17445,4
17446,3
17447,6
17448,2
17449,5
17450,4
17451,4
17452,4
17453,5
17454,5
17455,4
17456,4
17457,4
17458,6
17459,7
17460,3
17461,4
17462,3
17463,2
17464,4
17465,3
17466,5
17467,3
17468,5
17469,4
17470,3
17471,6
17472,4
17473,4
17474,4
17475,3
17476,6
17477,4
17478,5
17479,4
17480,4
17481,4
17482,6
17483,5
17484,5
17485,4
17486,7
17487,3
17488,5
17489,3
17490,6
17491,4
17492,6
17493,5
17494,5
17495,4
17496,6
17497,5
17498,6
17499,5
17500,2
17501,3
17502,4
17503,4
17504,2
17505,2
17506,3
17507,3
17508,4
17509,6
17510,6
17511,4
17512,5
17513,5
17514,4
17515,4
17516,2
17517,2
17518,5
17519,4
17520,4
17521,7
17522,7
17523,5
17524,5
17525,6
17526,6
17527,5
17528,5
17529,5
17530,4
17531,4
17532,5
17533,4
17534,5
17535,4
17536,4
17537,6
17538,2
17539,5
17540,6
17541,6
17542,3
17543,4
17544,4
17545,7
17546,3
17547,6
17548,4
17549,3
17550,6
17551,5
17552,6
17553,4
17554,6
17555,5
17556,4
17557,4
17558,4
17559,6
17560,6
17561,4
17562,3
17563,3
17564,4
17565,5
17566,6
17567,3
17568,4
17569,2
17570,4
17571,6
17572,5
17573,4
17574,2
17575,4
17576,3
17577,4
17578,6
17579,5
17580,6
17581,6
17582,4
17583,3
17584,4
17585,5
17586,7
17587,5
17588,3
17589,4
17590,7
17591,6
17592,5
17593,3
17594,4
